record_id,report_date,campaign_id,campaign_name,campaign_objective,campaign_status,channel,platform,ad_format,product_family,product_name,region,country,city,device_type,audience_segment,planned_budget_usd,ad_spend_usd,creative_cost_usd,agency_cost_usd,marketing_tools_cost_usd,impressions,reach,video_views,engagements,clicks,landing_page_sessions,leads,add_to_cart,conversions,new_customers,returning_customers,units_sold,attributed_revenue_usd,email_sent,email_delivered,email_opens,email_clicks,unsubscribes,currency_code,source_system,source_file_name,batch_id,ingestion_timestamp
REC0015697,2024-11-05,CMP0045,Apple Music App Engagement 2024 Wave 45,App Engagement,Active,Google Search,Google Ads,Search Ad,Apple Music,Apple Music Family,Asia Pacific,Australia,Melbourne,Mobile,Price-Sensitive Customers,126.93,140.37,8.8,15.11,3.89,7454,4450,0,657,393,277,15,31,2,2,0,2,31.99,0,0,0,0,0,USD,Google Ads API,google_ads_api_20241105.csv,BATCH-GOOG-20241105-01,2024-11-06 03:11:00
REC0019268,2024-10-08,CMP0055,Apple Music Customer Retention 2024 Wave 55,Customer Retention,Completed,Retail Promotion,Retail Partner,Retail Display,Apple Music,Apple Music Individual,North America,Canada,Vancouver,Mobile,Students,80.5,72.55,6.11,6.53,1.14,6574,4050,0,248,100,89,7,5,0,0,0,0,0.0,0,0,0,0,0,USD,Retail Partner Feed,retail_partner_feed_20241008.csv,BATCH-RETA-20241008-02,2024-10-09 04:08:00
REC0003721,2024-12-09,CMP0011,Apple Arcade Customer Retention 2024 Wave 11,Customer Retention,Paused,Apple Search Ads,Apple Search Ads,Search Ad,Apple Arcade,Apple Arcade Subscription,North America,United States,Austin,Mobile,Price-Sensitive Customers,88.65,89.43,3.87,6.96,1.42,4697,2937,0,751,283,253,7,11,3,3,0,3,20.47,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20241209.csv,BATCH-APPL-20241209-01,2024-12-10 02:25:00
REC0007128,2025-06-07,CMP0021,AirPods Lead Generation 2025 Wave 21,Lead Generation,Active,Apple Search Ads,Apple Search Ads,Search Ad,AirPods,AirPods,North America,Canada,Vancouver,Mobile,High-Value Customers,210.56,187.5,13.86,8.66,6.42,10198,7175,0,776,596,456,94,36,2,2,0,2,343.39,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20250607.csv,BATCH-APPL-20250607-03,2025-06-08 02:07:00
REC0009534,2025-08-13,CMP0028,Apple Fitness+ Cross-Sell 2025 Wave 28,Cross-Sell,Paused,Email Marketing,Internal Email Platform,Email Newsletter,Apple Fitness+,Apple Fitness+ Subscription,Middle East and Africa,South Africa,Johannesburg,Desktop,Business Users,15.0,15.19,1.23,1.17,0.32,6945,4411,0,474,184,154,5,7,1,1,0,1,8.19,8096,7797,2605,184,3,USD,Email Marketing Platform,email_marketing_platform_20250813.csv,BATCH-EMAI-20250813-03,2025-08-14 05:14:00
REC0026620,2025-07-06,CMP0075,Mac Product Launch 2024 Wave 75,Product Launch,Completed,TikTok,TikTok Ads,Short Video,Mac,MacBook Pro,Asia Pacific,India,Chennai,Mobile,High-Value Customers,705.34,811.61,36.83,68.37,16.27,102556,90202,59459,4115,1934,1646,,110,0,0,0,0,0.0,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250706.csv,BATCH-ECOM-20250706-01,2025-07-07 01:58:00
REC0017273,2025-09-05,CMP0049,Apple Watch Website Traffic 2024 Wave 49,Website Traffic,Paused,YouTube,YouTube Ads,Short Video,Apple Watch,Apple Watch,Asia Pacific,India,Chennai,Mobile,Business Users,284.91,267.63,14.86,27.45,7.0,25429,15622,12149,566,380,339,6,15,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250905.csv,BATCH-GOOG-20250905-02,2025-09-06 01:43:00
REC0005472,2025-09-16,CMP0015,Apple Arcade Service Subscription 2024 Wave 15,Service Subscription,Completed,TikTok,TikTok Ads,Sponsored Post,Apple Arcade,Apple Arcade Subscription,Asia Pacific,India,Hyderabad,Mobile,Students,102.07,119.75,5.97,7.45,4.45,16183,11555,0,519,283,250,8,25,3,1,2,3,15.52,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20250916.csv,BATCH-ECOM-20250916-03,2025-09-17 05:14:00
REC0019586,2024-08-07,CMP0056,Apple Fitness+ Customer Retention 2024 Wave 56,Customer Retention,Completed,Retail Promotion,Retail Partner,Retail Display,Apple Fitness+,Apple Fitness+ Subscription,Asia Pacific,Japan,Osaka,Desktop,High-Value Customers,51.58,43.32,2.63,4.36,0.68,3216,2580,0,61,46,36,1,1,0,0,0,0,0.0,0,0,0,0,0,USD,Retail Partner Feed,retail_partner_feed_20240807.csv,BATCH-RETA-20240807-02,2024-08-08 02:52:00
REC0031738,2024-10-15,CMP0090,Apple Fitness+ Cross-Sell 2024 Wave 90,Cross-Sell,Completed,Influencer Marketing,Affiliate Network,Short Video,Apple Fitness+,Apple Fitness+ Subscription,Asia Pacific,India,Chennai,Desktop,Price-Sensitive Customers,42.37,38.97,3.45,2.18,0.92,3281,2012,1906,124,70,54,2,5,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20241015.csv,BATCH-AFFI-20241015-01,2024-10-16 05:21:00
REC0026853,2025-03-14,CMP0076,iPhone Product Launch 2024 Wave 76,Product Launch,Completed,Email Marketing,Internal Email Platform,Email Newsletter,iPhone,iPhone Standard,Asia Pacific,India,Hyderabad,Mobile,Service Subscribers,117.17,96.62,3.4,9.21,2.24,47205,39057,0,2501,1219,1078,80,117,0,0,0,0,0.0,58800,56776,17760,1219,143,USD,Email Marketing Platform,email_marketing_platform_20250314.csv,BATCH-EMAI-20250314-03,2025-03-15 02:12:00
REC0004824,2024-09-13,CMP0014,iPad Website Traffic 2024 Wave 14,Website Traffic,Completed,Facebook,Meta Ads Manager,Short Video,iPad,iPad,Asia Pacific,India,Delhi,Mobile,Students,209.81,189.31,16.79,13.63,3.63,25297,15457,17443,643,430,336,25,35,2,2,0,2,657.72,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20240913.csv,BATCH-META-20240913-03,2024-09-14 01:43:00
REC0021089,2025-04-05,CMP0060,Apple TV+ Cross-Sell 2024 Wave 60,Cross-Sell,Completed,Affiliate Marketing,Affiliate Network,Display Banner,Apple TV+,Apple TV+ Subscription,Europe,Germany,Berlin,Connected TV,Price-Sensitive Customers,18.31,37.38,2.21,3.17,1.36,4415,2987,0,233,114,83,3,6,2,1,1,2,19.17,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250405.csv,BATCH-AFFI-20250405-02,2025-04-06 01:15:00
REC0015480,2025-08-24,CMP0044,Apple Fitness+ Service Subscription 2024 Wave 44,Service Subscription,Completed,X,Affiliate Network,Sponsored Post,Apple Fitness+,Apple Fitness+ Subscription,Europe,United Kingdom,Birmingham,Mobile,Young Professionals,47.86,48.46,4.12,5.09,1.04,8687,7197,0,244,125,113,7,5,1,0,1,1,8.93,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250824.csv,BATCH-AFFI-20250824-03,2025-08-25 03:15:00
REC0012654,2025-08-28,CMP0037,iCloud+ App Engagement 2025 Wave 37,App Engagement,Active,Retail Promotion,Retail Partner,Retail Display,iCloud+,iCloud+ 2TB,Europe,Germany,Berlin,Desktop,Students,110.87,119.76,6.72,10.48,2.84,8048,6519,0,244,107,95,7,8,1,1,0,1,8.55,0,0,0,0,0,USD,Retail Partner Feed,retail_partner_feed_20250828.csv,BATCH-RETA-20250828-03,2025-08-29 01:34:00
REC0016728,2025-06-10,CMP0048,iPad Online Sales 2025 Wave 48,Online Sales,Completed,Google Search,Google Ads,Search Ad,iPad,iPad,Europe,Germany,Berlin,Mobile,Price-Sensitive Customers,196.35,197.84,14.53,11.46,7.0,11291,8373,0,1070,470,329,7,19,1,1,0,1,391.07,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250610.csv,BATCH-GOOG-20250610-03,2025-06-11 01:18:00
REC0032278,2025-06-07,CMP0091,Accessories Customer Acquisition 2024 Wave 91,Customer Acquisition,Completed,Facebook,Meta Ads Manager,Static Image,Accessories,Cases and Covers,Latin America,Brazil,Rio de Janeiro,Mobile,Business Users,152.71,242.25,12.74,26.93,8.02,32052,26706,0,852,470,358,18,21,7,6,1,10,462.73,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20250607.csv,BATCH-META-20250607-01,2025-06-08 01:43:00
REC0004137,2025-06-11,CMP0012,iPhone Customer Acquisition 2025 Wave 12,Customer Acquisition,Active,X,Affiliate Network,Static Image,iPhone,iPhone Standard,Asia Pacific,Japan,Tokyo,Mobile,Premium Customers,96.04,106.01,8.73,6.27,3.25,17938,14889,0,490,292,216,13,21,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250611.csv,BATCH-AFFI-20250611-03,2025-06-12 03:20:00
REC0019622,2024-09-12,CMP0056,Apple Fitness+ Customer Retention 2024 Wave 56,Customer Retention,Completed,Retail Promotion,Retail Partner,Retail Display,Apple Fitness+,Apple Fitness+ Subscription,Asia Pacific,Japan,Osaka,Mobile,High-Value Customers,70.56,76.73,5.57,4.21,2.03,5913,4460,0,202,97,73,2,7,0,0,0,0,0.0,0,0,0,0,0,USD,Retail Partner Feed,retail_partner_feed_20240912.csv,BATCH-RETA-20240912-02,2024-09-13 02:14:00
REC0019573,2024-07-25,CMP0056,Apple Fitness+ Customer Retention 2024 Wave 56,Customer Retention,Completed,Retail Promotion,Retail Partner,Retail Display,Apple Fitness+,Apple Fitness+ Subscription,Asia Pacific,Japan,Osaka,Mobile,High-Value Customers,58.85,62.06,4.39,4.35,2.06,4647,3315,0,158,57,42,2,4,0,0,0,0,0.0,0,0,0,0,0,USD,Retail Partner Feed,retail_partner_feed_20240725.csv,BATCH-RETA-20240725-01,2024-07-26 04:24:00
REC0020907,2025-11-25,CMP0059,Apple Fitness+ Online Sales 2025 Wave 59,Online Sales,Completed,Influencer Marketing,Affiliate Network,Short Video,Apple Fitness+,Apple Fitness+ Subscription,North America,Canada,Montreal,Mobile,High-Value Customers,113.24,98.67,5.04,10.8,2.01,9231,5969,6109,569,210,156,6,15,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20251125.csv,BATCH-AFFI-20251125-03,2025-11-26 01:10:00
REC0018608,2025-06-19,CMP0053,Apple Fitness+ Service Subscription 2025 Wave 53,Service Subscription,Completed,Organic Social,Internal Email Platform,Static Image,Apple Fitness+,Apple Fitness+ Subscription,Asia Pacific,Japan,Yokohama,Desktop,Young Professionals,15.0,15.25,1.32,0.74,0.48,12502,8024,0,390,284,250,17,15,0,0,0,0,0.0,0,0,0,0,0,USD,CRM Export,crm_export_20250619.csv,BATCH-CRME-20250619-02,2025-06-20 03:26:00
REC0012389,2025-12-17,CMP0036,Apple Watch Website Traffic 2025 Wave 36,Website Traffic,Cancelled,Google Display,Google Ads,Static Image,Apple Watch,Apple Watch,Europe,Germany,Hamburg,Mobile,Premium Customers,250.39,224.97,9.69,24.71,7.74,33231,21469,0,1099,424,298,10,30,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20251217.csv,BATCH-GOOG-20251217-02,2025-12-18 05:50:00
REC0027161,2025-09-30,CMP0077,Accessories Customer Acquisition 2025 Wave 77,Customer Acquisition,Completed,Facebook,Meta Ads Manager,Static Image,Accessories,Charging Accessories,Europe,United Kingdom,London,Connected TV,Price-Sensitive Customers,178.89,157.4,8.16,11.3,4.96,21941,19877,0,888,440,318,16,34,1,1,0,1,51.7,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20250930.csv,BATCH-META-20250930-02,2025-10-01 01:55:00
REC0002122,2026-01-07,CMP0006,iCloud+ Customer Retention 2025 Wave 06,Customer Retention,Completed,Apple Search Ads,Apple Search Ads,Search Ad,iCloud+,iCloud+ 200GB,Middle East and Africa,Saudi Arabia,Riyadh,Mobile,Young Professionals,64.4,61.4,5.17,3.28,2.2,3464,2445,0,296,203,153,5,14,0,0,0,0,0.0,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20260107.csv,BATCH-APPL-20260107-01,2026-01-08 05:56:00
REC0006859,2025-04-27,CMP0020,AppleCare+ Service Subscription 2025 Wave 20,Service Subscription,Completed,Google Display,Google Ads,Static Image,AppleCare+,AppleCare+ Protection,Asia Pacific,India,Mumbai,Mobile,Existing Customers,170.26,179.48,6.83,13.54,3.87,28692,20025,0,520,197,156,5,6,1,0,1,1,97.41,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250427.csv,BATCH-GOOG-20250427-01,2025-04-28 04:07:00
REC0000993,2025-11-14,CMP0003,iPad Brand Awareness 2025 Wave 03,Brand Awareness,Completed,Influencer Marketing,Affiliate Network,Short Video,iPad,iPad Air,Europe,Spain,Valencia,Tablet,Existing Customers,302.93,360.88,31.48,24.41,5.63,34207,23408,10892,2113,978,745,,77,1,0,1,1,568.1,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20251114.csv,BATCH-AFFI-20251114-03,2025-11-15 03:02:00
REC0013274,2024-10-14,CMP0039,Apple TV+ Online Sales 2024 Wave 39,Online Sales,Active,Affiliate Marketing,Affiliate Network,Display Banner,Apple TV+,Apple TV+ Subscription,Europe,France,Marseille,Mobile,Price-Sensitive Customers,49.93,42.37,2.5,4.43,1.36,4811,3915,0,254,120,104,4,9,1,1,0,1,9.83,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20241014.csv,BATCH-AFFI-20241014-02,2024-10-15 02:11:00
REC0031424,2025-09-15,CMP0089,iCloud+ Cross-Sell 2025 Wave 89,Cross-Sell,Completed,Organic Social,Internal Email Platform,Static Image,iCloud+,iCloud+ 200GB,Asia Pacific,Singapore,Singapore,Mobile,Price-Sensitive Customers,15.0,12.74,0.79,1.02,0.17,9102,7346,0,501,353,286,13,16,1,1,0,1,3.13,0,0,0,0,0,USD,CRM Export,crm_export_20250915.csv,BATCH-CRME-20250915-02,2025-09-16 05:01:00
REC0015872,2025-04-29,CMP0045,Apple Music App Engagement 2024 Wave 45,App Engagement,Active,Google Search,Google Ads,Search Ad,Apple Music,Apple Music Family,Asia Pacific,Australia,Melbourne,Mobile,Price-Sensitive Customers,97.42,100.78,8.42,5.2,2.61,5178,3742,,395,232,164,8,11,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250429.csv,BATCH-GOOG-20250429-02,2025-04-30 02:00:00
REC0016150,2026-02-13,CMP0046,iPhone Product Launch 2025 Wave 46,Product Launch,Completed,Apple Search Ads,Apple Search Ads,Search Ad,iPhone,iPhone Pro,Europe,Germany,Berlin,Mobile,Creative Professionals,753.52,848.57,58.69,44.6,22.55,37386,25045,0,5280,2140,1595,56,78,2,1,1,2,2201.35,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20260213.csv,BATCH-APPL-20260213-01,2026-02-14 05:13:00
REC0022972,2025-11-30,CMP0065,Accessories Customer Acquisition 2024 Wave 65,Customer Acquisition,Cancelled,Organic Social,Internal Email Platform,Sponsored Post,Accessories,Cases and Covers,Europe,France,Paris,Mobile,Young Professionals,26.21,22.61,0.83,1.39,0.36,21423,18448,0,666,453,361,27,39,3,3,0,6,327.08,0,0,0,0,0,USD,CRM Export,crm_export_20251130.csv,BATCH-CRME-20251130-01,2025-12-01 01:34:00
REC0030430,2025-12-05,CMP0086,iPhone Product Launch 2025 Wave 86,Product Launch,Planned,TikTok,TikTok Ads,Sponsored Post,iPhone,iPhone Standard,Europe,Spain,Barcelona,Mobile,Students,570.27,554.32,48.38,30.36,13.14,88552,61299,0,2542,1498,1218,52,49,1,0,1,1,663.45,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20251205.csv,BATCH-ECOM-20251205-01,2025-12-06 02:11:00
REC0031364,2025-07-17,CMP0089,iCloud+ Cross-Sell 2025 Wave 89,Cross-Sell,Completed,Organic Social,Internal Email Platform,Static Image,iCloud+,iCloud+ 200GB,Asia Pacific,Singapore,Singapore,Desktop,Price-Sensitive Customers,15.0,16.04,1.39,0.74,0.38,11464,7546,0,816,366,257,12,9,0,0,0,0,0.0,0,0,0,0,0,USD,CRM Export,crm_export_20250717.csv,BATCH-CRME-20250717-02,2025-07-18 02:57:00
REC0015631,2024-08-31,CMP0045,Apple Music App Engagement 2024 Wave 45,App Engagement,Active,Google Search,Google Ads,Search Ad,Apple Music,Apple Music Family,Asia Pacific,Australia,Melbourne,Desktop,Price-Sensitive Customers,97.47,113.56,7.3,9.52,2.17,6637,4163,0,745,328,256,5,28,1,1,0,1,16.43,0,0,0,0,0,USD,Google Ads API,google_ads_api_20240831.csv,BATCH-GOOG-20240831-01,2024-09-01 03:12:00
REC0026637,2024-08-10,CMP0076,iPhone Product Launch 2024 Wave 76,Product Launch,Completed,Email Marketing,Internal Email Platform,Email Newsletter,iPhone,iPhone Standard,Asia Pacific,India,Hyderabad,Mobile,Service Subscribers,133.14,121.45,8.45,10.26,2.41,52652,44196,0,2259,1437,1295,36,91,0,0,0,0,0.0,70592,67059,22331,1437,38,USD,Email Marketing Platform,email_marketing_platform_20240810.csv,BATCH-EMAI-20240810-03,2024-08-11 05:42:00
REC0007367,2026-02-01,CMP0021,AirPods Lead Generation 2025 Wave 21,Lead Generation,Active,Apple Search Ads,Apple Search Ads,Search Ad,AirPods,AirPods,North America,Canada,Vancouver,Mobile,High-Value Customers,176.06,196.69,10.66,19.43,3.49,11660,9169,0,839,626,537,74,59,1,0,1,1,166.61,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20260201.csv,BATCH-APPL-20260201-02,2026-02-02 01:00:00
REC0034251,2026-03-05,CMP0096,Apple Fitness+ Service Subscription 2025 Wave 96,Service Subscription,Completed,Instagram,Meta Ads Manager,Short Video,Apple Fitness+,Apple Fitness+ Subscription,Asia Pacific,Australia,Brisbane,Mobile,High-Value Customers,109.83,124.9,4.88,12.49,3.65,18119,15634,5388,527,355,255,15,10,1,0,1,1,9.72,0,0,0,0,0,USD,Meta Ads API,meta_ads_api_20260305.csv,BATCH-META-20260305-03,2026-03-06 01:17:00
REC0021119,2025-05-05,CMP0060,Apple TV+ Cross-Sell 2024 Wave 60,Cross-Sell,Completed,Affiliate Marketing,Affiliate Network,Display Banner,Apple TV+,Apple TV+ Subscription,Europe,Germany,Berlin,Mobile,Price-Sensitive Customers,19.34,20.83,1.0,1.26,0.64,2587,2124,0,198,97,80,2,4,1,1,0,1,9.46,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250505.csv,BATCH-AFFI-20250505-02,2025-05-06 03:49:00
REC0024706,2025-12-24,CMP0070,Mac Product Launch 2025 Wave 70,Product Launch,Completed,Email Marketing,Internal Email Platform,Email Newsletter,Mac,MacBook Air,Asia Pacific,South Korea,Seoul,Connected TV,Young Professionals,190.1,184.52,8.52,10.44,6.97,78758,55548,0,4283,2325,1707,47,60,0,0,0,0,0.0,97716,95445,32308,2325,259,USD,Email Marketing Platform,email_marketing_platform_20251224.csv,BATCH-EMAI-20251224-01,2025-12-25 05:56:00
REC0017850,2025-05-28,CMP0051,Apple Arcade Service Subscription 2025 Wave 51,Service Subscription,Completed,Affiliate Marketing,Affiliate Network,Sponsored Post,Apple Arcade,Apple Arcade Subscription,Middle East and Africa,Saudi Arabia,Riyadh,Tablet,Students,38.61,40.96,3.44,4.01,1.34,4861,3675,0,177,100,70,2,5,2,0,2,2,12.86,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250528.csv,BATCH-AFFI-20250528-03,2025-05-29 05:13:00
REC0020978,2024-12-15,CMP0060,Apple TV+ Cross-Sell 2024 Wave 60,Cross-Sell,Completed,Affiliate Marketing,Affiliate Network,Display Banner,Apple TV+,Apple TV+ Subscription,Europe,Germany,Berlin,Tablet,Price-Sensitive Customers,23.89,24.81,0.9,2.39,0.5,2527,1970,0,153,66,48,3,2,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20241215.csv,BATCH-AFFI-20241215-02,2024-12-16 05:49:00
REC0010427,2026-01-31,CMP0030,Mac Customer Acquisition 2025 Wave 30,Customer Acquisition,Completed,LinkedIn,LinkedIn Campaign Manager,Sponsored Post,Mac,iMac,Europe,United Kingdom,Manchester,Desktop,Business Users,158.43,183.59,16.33,17.89,4.29,9573,7488,0,303,117,83,5,3,1,1,0,1,1259.85,0,0,0,0,0,USD,Ecommerce Platform,ecommerce_platform_20260131.csv,BATCH-ECOM-20260131-02,2026-02-01 02:17:00
REC0003566,2025-05-23,CMP0010,Apple TV+ Cross-Sell 2024 Wave 10,Cross-Sell,Completed,Apple Search Ads,Apple Search Ads,Search Ad,Apple TV+,Apple TV+ Subscription,Europe,Spain,Barcelona,Mobile,Existing Customers,47.08,42.44,3.69,1.97,0.59,2473,1586,0,384,194,155,10,8,0,0,0,0,0.0,0,0,0,0,0,USD,Apple Search Ads API,apple_search_ads_api_20250523.csv,BATCH-APPL-20250523-02,2025-05-24 05:58:00
REC0028480,2025-07-12,CMP0081,Accessories Customer Acquisition 2025 Wave 81,Customer Acquisition,Completed,Google Search,Google Ads,Search Ad,Accessories,Cases and Covers,North America,Canada,Toronto,Desktop,Creative Professionals,224.3,222.61,12.42,19.83,3.65,15910,14353,0,1951,737,570,20,65,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250712.csv,BATCH-GOOG-20250712-01,2025-07-13 05:16:00
REC0005841,2025-02-02,CMP0017,Accessories Product Launch 2025 Wave 17,Product Launch,Cancelled,Google Display,Google Ads,Static Image,Accessories,Charging Accessories,Asia Pacific,Singapore,Singapore,Desktop,Business Users,472.98,504.08,39.18,24.64,16.49,73877,47716,0,1288,631,449,30,17,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250202.csv,BATCH-GOOG-20250202-03,2025-02-03 05:29:00
REC0016668,2025-04-11,CMP0048,iPad Online Sales 2025 Wave 48,Online Sales,Completed,Google Search,Google Ads,Search Ad,iPad,iPad,Europe,Germany,Berlin,Connected TV,Price-Sensitive Customers,180.51,202.81,13.11,19.73,6.83,11042,9276,0,1343,551,405,20,42,0,0,0,0,0.0,0,0,0,0,0,USD,Google Ads API,google_ads_api_20250411.csv,BATCH-GOOG-20250411-03,2025-04-12 01:35:00
REC0000667,2025-07-04,CMP0002,iPad Product Launch 2024 Wave 02,Product Launch,Completed,Influencer Marketing,Affiliate Network,Sponsored Post,iPad,iPad Pro,Asia Pacific,Australia,Melbourne,Mobile,High-Value Customers,592.15,595.29,47.93,61.13,13.85,53201,40523,0,2322,1109,939,21,74,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250704.csv,BATCH-AFFI-20250704-01,2025-07-05 01:57:00
REC0012862,2026-03-24,CMP0037,iCloud+ App Engagement 2025 Wave 37,App Engagement,Active,Retail Promotion,Retail Partner,Retail Display,iCloud+,iCloud+ 2TB,Europe,Germany,Berlin,Tablet,Students,114.31,165.3,11.53,16.47,5.32,13666,11192,0,191,136,119,6,12,4,2,2,4,27.35,0,0,0,0,0,USD,Retail Partner Feed,retail_partner_feed_20260324.csv,BATCH-RETA-20260324-01,2026-03-25 03:20:00
REC0028175,2025-07-07,CMP0080,AppleCare+ Customer Retention 2025 Wave 80,Customer Retention,Completed,Email Marketing,Internal Email Platform,Promotional Email,AppleCare+,AppleCare+ Protection,Asia Pacific,Singapore,Singapore,Desktop,Price-Sensitive Customers,18.67,19.49,1.07,1.37,0.62,8070,4739,0,691,253,196,9,12,1,1,0,1,148.96,10503,10255,5112,253,21,USD,Email Marketing Platform,email_marketing_platform_20250707.csv,BATCH-EMAI-20250707-02,2025-07-08 03:51:00
REC0022560,2025-09-07,CMP0064,Apple Music Cross-Sell 2024 Wave 64,Cross-Sell,Completed,Affiliate Marketing,Affiliate Network,Display Banner,Apple Music,Apple Music Individual,Asia Pacific,South Korea,Seoul,Connected TV,Young Professionals,21.4,23.44,1.01,1.75,0.51,3993,3228,0,284,120,92,3,9,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250907.csv,BATCH-AFFI-20250907-03,2025-09-08 01:00:00
REC0018985,2025-05-26,CMP0054,AirPods Online Sales 2025 Wave 54,Online Sales,Completed,Affiliate Marketing,Affiliate Network,Sponsored Post,AirPods,AirPods Pro,Europe,France,Lyon,Desktop,High-Value Customers,61.27,56.66,4.77,4.19,1.05,7250,5369,0,684,274,237,16,8,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250526.csv,BATCH-AFFI-20250526-01,2025-05-27 01:50:00
REC0008912,2025-09-30,CMP0026,AppleCare+ Service Subscription 2025 Wave 26,Service Subscription,Completed,X,Affiliate Network,Sponsored Post,AppleCare+,AppleCare+ Protection,Asia Pacific,India,Bengaluru,Mobile,Price-Sensitive Customers,105.3,153.68,9.12,9.73,3.96,26073,20240,0,582,312,257,16,13,4,3,1,4,453.59,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250930.csv,BATCH-AFFI-20250930-02,2025-10-01 02:32:00
REC0004152,2025-06-26,CMP0012,iPhone Customer Acquisition 2025 Wave 12,Customer Acquisition,Active,X,Affiliate Network,Static Image,iPhone,iPhone Standard,Asia Pacific,Japan,Tokyo,Desktop,Premium Customers,102.13,101.16,6.2,10.68,2.83,20251,16281,0,601,223,172,12,6,0,0,0,0,0.0,0,0,0,0,0,USD,Affiliate Network,affiliate_network_20250626.csv,BATCH-AFFI-20250626-03,2025-06-27 01:52:00
